Iteration,Average Distance
316,4.809511737125485
317,4.809511737125483
318,4.809511737125484
319,4.809511737125485
320,4.809511737125484
321,4.809511737125483
322,4.809511737125483
323,4.809511737125484
324,4.809511737125485
325,4.809511737125484
326,4.809511737125485
327,4.809511737125485
328,4.809511737125483
329,4.809511737125485
330,4.809511737125485
331,4.809511737125484
332,4.809511737125484
333,4.809511737125485
334,4.809511737125485
335,4.809511737125485
336,4.809511737125485
337,4.809511737125484
338,4.809511737125485
339,4.809511737125484
340,4.809511737125485
341,4.809511737125485
342,4.809511737125484
343,4.809511737125484
344,4.809511737125484
345,4.809511737125485
346,4.809511737125484
347,4.809511737125484
348,4.809511737125485
349,4.809511737125485
350,4.809511737125484
351,4.809511737125485
352,4.809511737125484
353,4.809511737125484
354,4.809511737125485
355,4.809511737125485
356,4.809511737125485
357,4.809511737125485
358,4.809511737125485
359,4.809511737125485
360,4.809511737125485
361,4.809511737125485
362,4.809511737125483
363,4.809511737125484
364,4.809511737125485
365,4.809511737125485
366,4.809511737125485
367,4.809511737125485
368,4.809511737125485
369,4.809511737125485
370,4.809511737125485
371,4.809511737125485
372,4.809511737125485
373,4.809511737125485
374,4.809511737125485
375,4.809511737125485
376,4.809511737125485
377,4.809511737125485
378,4.809511737125485
379,4.809511737125485
380,4.809511737125484
381,4.809511737125485
382,4.809511737125484
383,4.809511737125485
384,4.809511737125485
385,4.809511737125485
386,4.809511737125484
387,4.809511737125485
388,4.809511737125485
389,4.809511737125485
390,4.809511737125485
391,4.809511737125485
392,4.809511737125484
393,4.809511737125485
394,4.809511737125485
395,4.809511737125485
396,4.809511737125485
397,4.809511737125484
398,4.809511737125484
399,4.809511737125485
400,4.809511737125484
401,4.809511737125485
402,4.809511737125484
403,4.809511737125484
404,4.809511737125484
405,4.809511737125484
406,4.809511737125484
407,4.809511737125485
408,4.809511737125484
409,4.809511737125485
410,4.809511737125484
411,4.809511737125485
412,4.809511737125485
413,4.809511737125484
414,4.809511737125484
415,4.809511737125485
416,4.809511737125484
417,4.809511737125485
418,4.809511737125485
419,4.809511737125485
420,4.809511737125485
421,4.809511737125485
422,4.809511737125484
423,4.809511737125485
424,4.809511737125485
425,4.809511737125484
426,4.809511737125484
427,4.809511737125483
428,4.809511737125485
429,4.809511737125485
430,4.809511737125484
431,4.809511737125485
432,4.809511737125485
433,4.809511737125485
434,4.809511737125484
435,4.809511737125485
436,4.809511737125484
437,4.809511737125485
438,4.809511737125484
439,4.809511737125484
440,4.809511737125484
441,4.809511737125484
442,4.809511737125483
443,4.809511737125485
444,4.809511737125484
445,4.809511737125485
446,4.809511737125484
447,4.809511737125484
448,4.809511737125484
449,4.809511737125484
450,4.809511737125485
451,4.809511737125484
452,4.809511737125485
453,4.809511737125485
454,4.809511737125485
455,4.809511737125485
456,4.809511737125484
457,4.809511737125485
458,4.809511737125484
459,4.809511737125485
460,4.809511737125484
461,4.809511737125484
462,4.809511737125484
463,4.809511737125485
464,4.809511737125484
465,4.809511737125485
466,4.809511737125485
467,4.809511737125485
468,4.809511737125485
469,4.809511737125485
470,4.809511737125484
471,4.809511737125485
472,4.809511737125484
473,4.809511737125485
474,4.809511737125485
475,4.809511737125484
476,4.809511737125485
477,4.809511737125483
478,4.809511737125485
479,4.809511737125485
480,4.809511737125484
481,4.809511737125484
482,4.809511737125485
483,4.809511737125485
484,4.809511737125485
485,4.809511737125485
486,4.809511737125484
487,4.809511737125484
488,4.809511737125484
489,4.809511737125485
490,4.809511737125484
491,4.809511737125484
492,4.809511737125484
493,4.809511737125485
494,4.809511737125485
495,4.809511737125485
496,4.809511737125485
497,4.809511737125485
498,4.809511737125484
499,4.809511737125485
500,4.809511737125485
501,4.809511737125485
502,4.809511737125484
503,4.809511737125484
504,4.809511737125484
505,4.809511737125485
506,4.809511737125485
507,4.809511737125484
508,4.809511737125484
509,4.809511737125484
510,4.809511737125485
511,4.809511737125484
512,4.809511737125484
513,4.809511737125484
514,4.809511737125485
515,4.809511737125485
516,4.809511737125484
517,4.809511737125484
518,4.809511737125484
519,4.809511737125484
520,4.809511737125484
521,4.809511737125484
522,4.809511737125483
523,4.809511737125484
524,4.809511737125484
525,4.809511737125485
526,4.809511737125484
527,4.809511737125484
528,4.809511737125484
529,4.809511737125485
530,4.809511737125484
531,4.809511737125484
532,4.809511737125483
533,4.809511737125485
534,4.809511737125485
535,4.809511737125484
536,4.809511737125484
537,4.809511737125484
538,4.809511737125484
539,4.809511737125484
540,4.809511737125484
541,4.809511737125483
542,4.809511737125484
543,4.809511737125485
544,4.809511737125485
545,4.809511737125485
546,4.809511737125485
547,4.809511737125485
548,4.809511737125485
549,4.809511737125485
550,4.809511737125485
551,4.809511737125484
552,4.809511737125485
553,4.809511737125484
554,4.809511737125483
555,4.809511737125485
556,4.809511737125484
557,4.809511737125484
558,4.809511737125483
559,4.809511737125485
560,4.809511737125485
561,4.809511737125484
562,4.809511737125484
563,4.809511737125484
564,4.809511737125483
565,4.809511737125483
566,4.809511737125484
567,4.809511737125484
568,4.809511737125485
569,4.809511737125485
570,4.809511737125485
571,4.809511737125484
572,4.809511737125485
573,4.809511737125485
574,4.809511737125485
575,4.809511737125485
576,4.809511737125485
577,4.809511737125485
578,4.809511737125485
579,4.809511737125484
580,4.809511737125485
581,4.809511737125484
582,4.809511737125485
583,4.809511737125485
584,4.809511737125484
585,4.809511737125485
586,4.809511737125485
587,4.809511737125485
588,4.809511737125484
589,4.809511737125485
590,4.809511737125483
591,4.809511737125485
592,4.809511737125484
593,4.809511737125485
594,4.809511737125485
595,4.809511737125485
596,4.809511737125485
597,4.809511737125485
598,4.809511737125483
599,4.809511737125485
600,4.809511737125483
601,4.809511737125484
602,4.809511737125485
603,4.809511737125484
604,4.809511737125485
605,4.809511737125485
606,4.809511737125485
607,4.809511737125484
608,4.809511737125485
609,4.809511737125485
610,4.809511737125485
611,4.809511737125485
612,4.809511737125485
613,4.809511737125485
614,4.809511737125485
615,4.809511737125484
616,4.809511737125483
617,4.809511737125484
618,4.809511737125484
619,4.809511737125485
620,4.809511737125485
621,4.809511737125484
622,4.809511737125485
623,4.809511737125485
624,4.809511737125485
625,4.809511737125485
626,4.809511737125485
627,4.809511737125485
628,4.809511737125484
629,4.809511737125484
630,4.809511737125484
631,4.809511737125484
632,4.809511737125485
633,4.809511737125484
634,4.809511737125485
635,4.809511737125485
636,4.809511737125484
637,4.809511737125483
638,4.809511737125485
639,4.809511737125484
640,4.809511737125484
641,4.809511737125485
642,4.809511737125485
643,4.809511737125485
644,4.809511737125485
645,4.809511737125484
646,4.809511737125485
647,4.809511737125484
648,4.809511737125485
649,4.809511737125484
650,4.809511737125485
651,4.809511737125484
652,4.809511737125485
653,4.809511737125484
654,4.809511737125485
655,4.809511737125484
656,4.809511737125484
657,4.809511737125484
658,4.809511737125485
659,4.809511737125485
660,4.809511737125484
661,4.809511737125485
662,4.809511737125485
663,4.809511737125485
664,4.809511737125485
665,4.809511737125485
666,4.809511737125485
667,4.809511737125484
668,4.809511737125485
669,4.809511737125485
670,4.809511737125485
671,4.809511737125484
672,4.809511737125484
673,4.809511737125484
674,4.809511737125484
675,4.809511737125485
676,4.809511737125484
677,4.809511737125484
678,4.809511737125485
679,4.809511737125484
680,4.809511737125483
681,4.809511737125485
682,4.809511737125484
683,4.809511737125484
684,4.809511737125484
685,4.809511737125483
686,4.809511737125484
687,4.809511737125484
688,4.809511737125485
689,4.809511737125484
690,4.809511737125484
691,4.809511737125484
692,4.809511737125485
693,4.809511737125485
694,4.809511737125484
695,4.809511737125484
696,4.809511737125484
697,4.809511737125485
698,4.809511737125484
699,4.809511737125485
700,4.809511737125485
701,4.809511737125485
702,4.809511737125484
703,4.809511737125485
704,4.809511737125484
705,4.809511737125485
706,4.809511737125484
707,4.809511737125484
708,4.809511737125485
709,4.809511737125484
710,4.809511737125485
711,4.809511737125484
712,4.809511737125484
713,4.809511737125484
714,4.809511737125484
715,4.809511737125485
716,4.809511737125485
717,4.809511737125484
718,4.809511737125484
719,4.809511737125485
720,4.809511737125484
721,4.809511737125485
722,4.809511737125485
723,4.809511737125483
724,4.809511737125484
725,4.809511737125483
726,4.809511737125484
727,4.809511737125484
728,4.809511737125485
729,4.809511737125485
730,4.809511737125485
731,4.809511737125485
732,4.809511737125485
733,4.809511737125484
734,4.809511737125484
735,4.809511737125484
736,4.809511737125483
737,4.809511737125484
738,4.809511737125483
739,4.809511737125484
740,4.809511737125483
741,4.809511737125484
742,4.809511737125485
743,4.809511737125485
744,4.809511737125484
745,4.809511737125485
746,4.809511737125485
747,4.809511737125485
748,4.809511737125485
749,4.809511737125485
750,4.809511737125485
751,4.809511737125485
752,4.809511737125484
753,4.809511737125484
754,4.809511737125485
755,4.809511737125485
756,4.809511737125484
757,4.809511737125484
758,4.809511737125484
759,4.809511737125484
760,4.809511737125484
761,4.809511737125484
762,4.809511737125484
763,4.809511737125485
764,4.809511737125485
765,4.809511737125485
766,4.809511737125485
767,4.809511737125485
768,4.809511737125484
769,4.809511737125484
770,4.809511737125485
771,4.809511737125484
772,4.809511737125485
773,4.809511737125485
774,4.809511737125484
775,4.809511737125485
776,4.809511737125485
777,4.809511737125485
778,4.809511737125485
779,4.809511737125485
780,4.809511737125485
781,4.809511737125484
782,4.809511737125484
783,4.809511737125485
784,4.809511737125485
785,4.809511737125485
786,4.809511737125484
787,4.809511737125484
788,4.809511737125485
789,4.809511737125485
790,4.809511737125485
791,4.809511737125484
792,4.809511737125484
793,4.809511737125485
794,4.809511737125485
795,4.809511737125485
796,4.809511737125483
797,4.809511737125484
798,4.809511737125485
799,4.809511737125485
800,4.809511737125483
801,4.809511737125484
802,4.809511737125484
803,4.809511737125483
804,4.809511737125484
805,4.809511737125483
806,4.809511737125485
807,4.809511737125485
808,4.809511737125485
809,4.809511737125484
810,4.809511737125484
811,4.809511737125485
812,4.809511737125484
813,4.809511737125484
814,4.809511737125484
815,4.809511737125485
816,4.809511737125485
817,4.809511737125484
818,4.809511737125485
819,4.809511737125485
820,4.809511737125484
821,4.809511737125484
822,4.809511737125484
823,4.809511737125485
824,4.809511737125485
825,4.809511737125484
826,4.809511737125483
827,4.809511737125484
828,4.809511737125485
829,4.809511737125485
830,4.809511737125485
831,4.809511737125485
832,4.809511737125485
833,4.809511737125484
834,4.809511737125485
835,4.809511737125485
836,4.809511737125485
837,4.809511737125485
838,4.809511737125483
839,4.809511737125485
840,4.809511737125484
841,4.809511737125485
842,4.809511737125484
843,4.809511737125485
844,4.809511737125485
845,4.809511737125485
846,4.809511737125484
847,4.809511737125484
848,4.809511737125485
849,4.809511737125484
850,4.809511737125485
851,4.809511737125485
852,4.809511737125485
853,4.809511737125484
854,4.809511737125485
855,4.809511737125484
856,4.809511737125485
857,4.809511737125484
858,4.809511737125485
859,4.809511737125485
860,4.809511737125484
861,4.809511737125485
862,4.809511737125485
863,4.809511737125484
864,4.809511737125485
865,4.809511737125484
866,4.809511737125484
867,4.809511737125485
868,4.809511737125484
869,4.809511737125484
870,4.809511737125484
871,4.809511737125485
872,4.809511737125485
873,4.809511737125485
874,4.809511737125484
875,4.809511737125483
876,4.809511737125484
877,4.809511737125485
878,4.809511737125485
879,4.809511737125485
880,4.809511737125485
881,4.809511737125485
882,4.809511737125483
883,4.809511737125483
884,4.809511737125485
885,4.809511737125485
886,4.809511737125485
887,4.809511737125485
888,4.809511737125485
889,4.809511737125485
890,4.809511737125484
891,4.809511737125485
892,4.809511737125484
893,4.809511737125483
894,4.809511737125484
895,4.809511737125483
896,4.809511737125485
897,4.809511737125484
898,4.809511737125485
899,4.809511737125485
900,4.809511737125483
901,4.809511737125484
902,4.809511737125485
903,4.809511737125485
904,4.809511737125484
905,4.809511737125485
906,4.809511737125485
907,4.809511737125485
908,4.809511737125484
909,4.809511737125484
910,4.809511737125484
911,4.809511737125485
912,4.809511737125485
913,4.809511737125484
914,4.809511737125485
915,4.809511737125484
916,4.809511737125485
917,4.809511737125484
918,4.809511737125484
919,4.809511737125483
920,4.809511737125485
921,4.809511737125484
922,4.809511737125485
923,4.809511737125484
924,4.809511737125485
925,4.809511737125484
926,4.809511737125485
927,4.809511737125485
928,4.809511737125485
929,4.809511737125484
930,4.809511737125484
931,4.809511737125485
932,4.809511737125484
933,4.809511737125485
934,4.809511737125485
935,4.809511737125485
936,4.809511737125485
937,4.809511737125485
938,4.809511737125485
939,4.809511737125485
940,4.809511737125485
941,4.809511737125484
942,4.809511737125484
943,4.809511737125484
944,4.809511737125483
945,4.809511737125484
946,4.809511737125485
947,4.809511737125484
948,4.809511737125483
949,4.809511737125483
950,4.809511737125484
951,4.809511737125483
952,4.809511737125484
953,4.809511737125484
954,4.809511737125483
955,4.809511737125483
956,4.809511737125484
957,4.809511737125483
958,4.809511737125485
959,4.809511737125484
960,4.809511737125484
961,4.809511737125485
962,4.809511737125485
963,4.809511737125485
964,4.809511737125485
965,4.809511737125483
966,4.809511737125485
967,4.809511737125485
968,4.809511737125484
969,4.809511737125485
970,4.809511737125485
971,4.809511737125484
972,4.809511737125483
973,4.809511737125484
974,4.809511737125484
975,4.809511737125483
976,4.809511737125483
977,4.809511737125483
978,4.809511737125483
979,4.809511737125484
980,4.809511737125484
981,4.809511737125484
982,4.809511737125485
983,4.809511737125484
984,4.809511737125485
985,4.809511737125484
986,4.809511737125484
987,4.809511737125485
988,4.809511737125485
989,4.809511737125485
990,4.809511737125485
991,4.809511737125483
992,4.809511737125484
993,4.809511737125485
994,4.809511737125485
995,4.809511737125485
996,4.809511737125485
997,4.809511737125485
998,4.809511737125485
999,4.809511737125485
